"year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute"
2014,1,24,751,-9,1542,-9,"UA","N487UA",250,"PDX","IAD",274,2327,7,51
2014,1,24,751,-6,1537,-7,"UA","N573UA",419,"SEA","IAD",263,2306,7,51
2014,1,24,752,-3,1011,-4,"AS","N615AS",522,"SEA","BUR",123,937,7,52
2014,1,24,754,-1,926,-14,"AS","N762AS",61,"SEA","JNU",132,909,7,54
2014,1,24,756,-9,1538,-12,"AS","N305AS",742,"SEA","ATL",257,2182,7,56
2014,1,24,758,-2,1023,1,"AS","N797AS",568,"PDX","LAX",122,834,7,58
2014,1,24,759,-6,1350,0,"AA","N4XVAA",1220,"PDX","DFW",196,1616,7,59
2014,1,24,759,-1,1035,15,"WN","N434WN",51,"SEA","LAS",124,867,7,59
2014,1,24,800,-10,1550,-10,"AS","N558AS",4,"SEA","DCA",266,2329,8,0
2014,1,24,801,1,1359,2,"UA","N37437",1720,"SEA","ORD",211,1721,8,1
2014,1,24,805,5,1621,1,"AS","N526AS",16,"SEA","MCO",300,2554,8,5
2014,1,24,807,76,1618,90,"UA","N578UA",469,"SEA","EWR",273,2402,8,7
2014,1,24,808,-2,1038,11,"AS","N532AS",600,"SEA","LAS",123,867,8,8
2014,1,24,810,0,1027,17,"WN","N374SW",207,"SEA","OAK",107,672,8,10
2014,1,24,816,56,1209,59,"WN","N758SW",1008,"SEA","PHX",148,1107,8,16
2014,1,24,818,-2,1427,1,"UA","N38451",1258,"SEA","IAH",227,1874,8,18
2014,1,24,819,-1,1051,-14,"AS","N315AS",83,"SEA","ANC",188,1448,8,19
2014,1,24,822,7,1452,27,"AA","N3GUAA",1236,"SEA","ORD",233,1721,8,22
2014,1,24,825,-5,1206,-44,"AS","N529AS",861,"SEA","OGG",320,2640,8,25
2014,1,24,826,-4,1443,18,"AS","N409AS",28,"SEA","ORD",234,1721,8,26
2014,1,24,826,-4,1010,0,"WN","N472WN",153,"PDX","OAK",89,543,8,26
2014,1,24,828,-7,1112,1,"AS","N626AS",502,"SEA","SNA",140,978,8,28
2014,1,24,830,0,1238,22,"US","N626AW",471,"SEA","PHX",147,1107,8,30
2014,1,24,835,0,1638,-1,"US","N123UW",1935,"SEA","PHL",273,2378,8,35
2014,1,24,836,-4,1107,1,"OO","N693CA",4740,"SEA","LAS",129,867,8,36
2014,1,24,838,-2,1722,2,"AS","N553AS",34,"SEA","FLL",319,2717,8,38
2014,1,24,838,3,1617,5,"DL","N820NW",128,"SEA","ATL",250,2182,8,38
2014,1,24,838,78,1104,94,"WN","N239WN",758,"SEA","SJC",106,697,8,38
2014,1,24,840,-5,1215,0,"US","N672AW",680,"PDX","PHX",137,1009,8,40
2014,1,24,843,-2,1656,7,"AS","N528AS",32,"SEA","PHL",286,2378,8,43
2014,1,24,843,-2,946,13,"OO","N294SW",5438,"SEA","PDX",34,129,8,43
2014,1,24,846,-4,1053,-2,"WN","N395SW",663,"PDX","LAS",111,763,8,46
2014,1,24,847,17,1415,30,"DL","N584NW",588,"SEA","MSP",169,1399,8,47
2014,1,24,848,-2,1227,-58,"AS","N581AS",875,"SEA","LIH",321,2701,8,48
2014,1,24,849,85,1112,92,"UA","N68802",1606,"SEA","SFO",100,679,8,49
2014,1,24,853,13,1253,-2,"HA","N385HA",21,"SEA","HNL",315,2677,8,53
2014,1,24,857,-3,1147,28,"AS","N402AS",614,"SEA","LAS",126,867,8,57
2014,1,24,858,-7,1723,9,"AS","N419AS",8,"SEA","EWR",283,2402,8,58
2014,1,24,902,32,1504,49,"AA","N3FPAA",312,"SEA","DFW",203,1660,9,2
2014,1,24,903,3,1153,13,"AS","N549AS",456,"SEA","LAX",129,954,9,3
2014,1,24,904,-6,1154,9,"AS","N625AS",558,"SEA","PSP",138,987,9,4
2014,1,24,909,-6,1639,-4,"DL","N3763D",966,"PDX","ATL",254,2172,9,9
2014,1,24,911,-4,1252,-13,"OO","N223AG",3466,"PDX","TUS",144,1119,9,11
2014,1,24,922,-2,1126,-9,"UA","N77525",1075,"SEA","SFO",103,679,9,22
2014,1,24,923,-2,1737,2,"AS","N586AS",30,"PDX","BOS",291,2537,9,23
2014,1,24,935,-10,1729,-11,"AS","N514AS",764,"PDX","DCA",279,2350,9,35
2014,1,24,939,-1,1747,-8,"AS","N516AS",12,"SEA","BOS",289,2496,9,39
2014,1,24,941,-4,1221,-29,"AS","N619AS",131,"PDX","ANC",208,1542,9,41
2014,1,24,942,-3,1324,-3,"AS","N323AS",644,"SEA","PHX",147,1107,9,42
2014,1,24,944,-6,1148,-7,"VX","N843VA",753,"SEA","SFO",103,679,9,44
2014,1,24,945,5,1337,7,"WN","N340LV",4479,"SEA","ABQ",157,1180,9,45
2014,1,24,951,1,1731,-4,"AS","N527AS",752,"PDX","ATL",266,2172,9,51
2014,1,24,952,-3,1242,10,"AS","N706AS",238,"SEA","SAN",150,1050,9,52
2014,1,24,955,0,1206,-4,"AS","N793AS",314,"SEA","SFO",109,679,9,55
2014,1,24,955,0,1336,11,"AS","N609AS",680,"SEA","DEN",142,1024,9,55
2014,1,24,958,-2,1215,15,"AS","N592AS",346,"SEA","OAK",112,672,9,58
2014,1,24,958,37,1045,31,"OO","N585SW",5428,"PDX","SEA",32,129,9,58
2014,1,24,959,-6,1216,-4,"AS","N627AS",580,"PDX","SNA",124,859,9,59
2014,1,24,1000,-5,1304,9,"WN","N364SW",1447,"SEA","SLC",107,689,10,0
2014,1,24,1001,-9,1613,3,"AS","N622AS",686,"PDX","ORD",233,1739,10,1
2014,1,24,1001,-2,1158,7,"OO","N962SW",5243,"PDX","SFO",90,550,10,1
2014,1,24,1008,-7,1549,-15,"AS","N306AS",658,"PDX","DFW",203,1616,10,8
2014,1,24,1008,0,1558,-7,"UA","N75435",1584,"PDX","ORD",217,1739,10,8
2014,1,24,1009,-6,1353,-42,"AS","N534AS",843,"SEA","KOA",326,2688,10,9
2014,1,24,1010,-5,1349,-31,"HA","N389HA",25,"PDX","HNL",309,2603,10,10
2014,1,24,1017,-2,1300,0,"DL","N364NB",2450,"PDX","SLC",90,630,10,17
2014,1,24,1017,-3,1142,-3,"WN","N420WN",4459,"PDX","SMF",71,479,10,17
2014,1,24,1018,-2,1632,3,"AS","N403AS",730,"SEA","IAH",230,1874,10,18
2014,1,24,1020,-5,1400,-45,"AS","N562AS",803,"PDX","LIH",320,2631,10,20
2014,1,24,1020,-4,1316,1,"DL","N315US",1857,"SEA","SLC",97,689,10,20
2014,1,24,1020,-7,1250,-5,"OO","N964SW",6518,"PDX","LAX",122,834,10,20
2014,1,24,1020,0,1302,7,"OO","N817SK",4549,"SEA","LAX",142,954,10,20
2014,1,24,1023,-7,1540,-10,"AS","N556AS",762,"SEA","MCI",179,1489,10,23
2014,1,24,1028,-2,1116,-7,"OO","N237SW",5397,"PDX","SEA",32,129,10,28
2014,1,24,1031,1,1403,13,"WN","N772SW",48,"PDX","DEN",137,991,10,31
2014,1,24,1032,-3,1257,-33,"AS","N533AS",127,"SEA","ANC",191,1448,10,32
2014,1,24,1033,-7,1533,-12,"OO","N216AG",3468,"SEA","OMA",168,1368,10,33
2014,1,24,1037,-2,1416,8,"F9","N210FR",240,"SEA","DEN",138,1024,10,37
2014,1,24,1041,-4,1406,1,"F9","N214FR",360,"PDX","DEN",130,991,10,41
2014,1,24,1042,7,1431,-29,"AS","N588AS",851,"SEA","HNL",328,2677,10,42
2014,1,24,1043,-9,1420,-4,"OO","N494CA",5576,"PDX","DEN",139,991,10,43
2014,1,24,1047,-3,1305,-3,"OO","N224AG",3482,"SEA","SBA",125,908,10,47
2014,1,24,1048,-7,1322,-3,"VX","N842VA",784,"SEA","LAX",137,954,10,48
2014,1,24,1051,-7,1314,4,"OO","N946SW",6426,"SEA","SFO",114,679,10,51
2014,1,24,1055,-5,1314,1,"AS","N796AS",564,"PDX","LAX",122,834,10,55
2014,1,24,1055,0,1238,3,"WN","N953WN",4722,"PDX","OAK",86,543,10,55
2014,1,24,1056,-4,1301,-14,"AS","N799AS",316,"SEA","SFO",105,679,10,56
2014,1,24,1057,2,1435,6,"UA","N14250",1576,"SEA","DEN",134,1024,10,57
2014,1,24,1100,19,1158,29,"OO","N585SW",5325,"SEA","PDX",36,129,11,0
2014,1,24,1109,24,1340,18,"AS","N309AS",460,"SEA","LAX",132,954,11,9
2014,1,24,1110,5,1633,8,"WN","N379SW",679,"PDX","MCI",188,1482,11,10
2014,1,24,1111,11,1320,10,"WN","N446WN",891,"PDX","LAS",115,763,11,11
2014,1,24,1112,-3,1701,-4,"AA","N3JKAA",1311,"SEA","DFW",198,1660,11,12
2014,1,24,1113,-7,1443,-52,"AS","N593AS",809,"PDX","OGG",315,2562,11,13
2014,1,24,1115,0,1254,-1,"WN","N261WN",1259,"PDX","SJC",90,569,11,15
2014,1,24,1119,-6,1406,6,"AS","N617AS",498,"SEA","SAN",142,1050,11,19
2014,1,24,1120,-10,1342,-3,"AS","N530AS",578,"PDX","SAN",130,933,11,20
2014,1,24,1121,-4,1452,-2,"US","N808AW",634,"PDX","PHX",136,1009,11,21
2014,1,24,1121,-5,1308,-7,"OO","N983SW",5263,"PDX","SFO",88,550,11,21
2014,1,24,1125,-7,1514,-4,"US","N620AW",614,"SEA","PHX",150,1107,11,25
2014,1,24,1128,8,1459,4,"WN","N786SW",4738,"SEA","DEN",137,1024,11,28
2014,1,24,1129,-6,1314,-1,"VX","N524VA",817,"PDX","SFO",94,550,11,29
2014,1,24,1131,61,1505,68,"AS","N703AS",640,"PDX","PHX",140,1009,11,31
2014,1,24,1134,-6,1841,-1,"DL","N398DA",2363,"PDX","DTW",229,1953,11,34
2014,1,24,1136,-7,1225,3,"OO","N294SW",5438,"PDX","EUG",30,106,11,36
2014,1,24,1137,-3,1411,-3,"B6","N705JB",107,"SEA","LGB",138,965,11,37
2014,1,24,1141,-4,1849,-6,"DL","N3758Y",2424,"SEA","DTW",229,1927,11,41
2014,1,24,1143,3,1427,21,"AS","N614AS",500,"SEA","SNA",142,978,11,43
2014,1,24,1143,-7,1428,7,"OO","N753SK",6371,"SEA","LAX",134,954,11,43
2014,1,24,1143,18,1346,21,"WN","N554WN",1007,"SEA","OAK",106,672,11,43
2014,1,24,1143,-10,1242,1,"OO","N237SW",5342,"SEA","PDX",38,129,11,43
2014,1,24,1144,-1,1746,14,"AS","N413AS",656,"SEA","AUS",221,1770,11,44
2014,1,24,1148,-3,1411,1,"OO","N614SK",4698,"PDX","LAX",122,834,11,48
2014,1,24,1151,-4,1735,-2,"AS","N525AS",754,"SEA","STL",204,1709,11,51
2014,1,24,1156,-7,1817,2,"UA","N846UA",461,"SEA","IAH",227,1874,11,56
2014,1,24,1158,38,1314,18,"AS","N613AS",75,"SEA","JNU",121,909,11,58
2014,1,24,1159,-6,1306,6,"AS","N512AS",674,"SEA","GEG",40,224,11,59
2014,1,24,1159,0,1932,-7,"DL","N710TW",1962,"SEA","ATL",247,2182,11,59
2014,1,24,1200,0,1525,-5,"WN","N455WN",671,"PDX","PHX",135,1009,12,0
2014,1,24,1200,-6,1814,9,"UA","N416UA",327,"PDX","IAH",221,1825,12,0
2014,1,24,1203,-2,1341,1,"WN","N797MX",478,"SEA","RNO",81,564,12,3
2014,1,24,1204,-11,1412,-8,"OO","N219AG",3454,"PDX","BUR",111,817,12,4
2014,1,24,1212,16,1303,26,"OO","N585SW",5325,"PDX","RDM",38,116,12,12
2014,1,24,1215,10,1452,27,"WN","N470WN",1362,"SEA","LAS",130,867,12,15
2014,1,24,1215,16,1415,10,"UA","N817UA",842,"SEA","SFO",101,679,12,15
2014,1,24,1218,-7,1609,-1,"AS","N318AS",648,"SEA","TUS",159,1216,12,18
2014,1,24,1223,3,1423,-12,"AS","N778AS",312,"SEA","SFO",104,679,12,23
2014,1,24,1224,-1,1410,5,"WN","N366SW",3740,"PDX","OAK",91,543,12,24
2014,1,24,1227,-8,1412,-13,"UA","N471UA",353,"PDX","SFO",86,550,12,27
2014,1,24,1229,19,1811,16,"AA","N4WMAA",1568,"PDX","DFW",198,1616,12,29
2014,1,24,1233,-2,1356,1,"WN","N794SW",467,"PDX","SMF",69,479,12,33
2014,1,24,1235,-5,1839,-6,"AS","N319AS",692,"SEA","SAT",220,1774,12,35
2014,1,24,1236,21,1439,21,"AS","N513AS",324,"SEA","SJC",108,697,12,36
2014,1,24,1241,-4,1530,20,"OO","N824SK",4741,"SEA","LAS",133,867,12,41
2014,1,24,1247,2,1512,-28,"AS","N564AS",113,"SEA","ANC",188,1448,12,47
2014,1,24,1249,-1,1438,3,"WN","N739GB",608,"SEA","SMF",90,605,12,49
2014,1,24,1250,-10,1829,11,"DL","N946DN",2164,"PDX","MSP",199,1426,12,50
2014,1,24,1252,-8,2101,-4,"DL","N176DN",182,"SEA","JFK",273,2422,12,52
2014,1,24,1255,-5,1536,1,"AS","N754AS",554,"SEA","PSP",145,987,12,55
2014,1,24,1256,16,1651,26,"WN","N375SW",106,"SEA","PHX",152,1107,12,56
2014,1,24,1256,0,2040,-8,"UA","N480UA",260,"SEA","IAD",264,2306,12,56
2014,1,24,1259,-1,1904,49,"AS","N612AS",38,"SEA","MSP",219,1399,12,59
2014,1,24,1259,4,1510,13,"AS","N524AS",622,"PDX","LAS",110,763,12,59
2014,1,24,1304,-1,1854,1,"AS","N303AS",664,"SEA","DFW",202,1660,13,4
2014,1,24,1304,4,1849,32,"DL","N6712B",1950,"SEA","MSP",196,1399,13,4
2014,1,24,1305,7,1548,11,"OO","N689CA",4800,"SEA","LAX",135,954,13,5
2014,1,24,1306,-4,1611,6,"DL","N3741S",2157,"SEA","SLC",100,689,13,6
2014,1,24,1307,-8,1526,-8,"OO","N218AG",3478,"PDX","LGB",124,846,13,7
2014,1,24,1308,-7,1524,-6,"B6","N566JB",1521,"PDX","LGB",123,846,13,8
2014,1,24,1308,-5,1503,1,"OO","N960SW",6274,"PDX","SFO",90,550,13,8
2014,1,24,1313,-7,1601,-2,"DL","N3738B",2093,"PDX","SLC",94,630,13,13
2014,1,24,1315,-5,2046,-2,"DL","N3772H",970,"PDX","ATL",248,2172,13,15
2014,1,24,1316,-4,1624,-1,"AS","N560AS",724,"SEA","SLC",105,689,13,16
2014,1,24,1318,-3,1410,-4,"OO","N237SW",5423,"PDX","SEA",34,129,13,18
2014,1,24,1322,2,2113,3,"US","N156UW",1897,"SEA","CLT",267,2279,13,22
2014,1,24,1323,-2,1602,-23,"AS","N644AS",123,"SEA","FAI",203,1533,13,23
2014,1,24,1324,-11,1600,-6,"OO","N217AG",3474,"SEA","LGB",140,965,13,24
2014,1,24,1329,7,2055,-4,"DL","N809DN",2368,"SEA","ATL",242,2182,13,29
2014,1,24,1335,35,1701,41,"WN","N492WN",1160,"PDX","DEN",132,991,13,35
2014,1,24,1341,-8,1946,-17,"UA","N824UA",408,"SEA","IAH",221,1874,13,41
2014,1,24,1344,14,1542,12,"WN","N283WN",3030,"SEA","OAK",108,672,13,44
2014,1,24,1350,0,1537,5,"AS","N538AS",362,"SEA","SMF",89,605,13,50
2014,1,24,1358,8,1958,18,"AA","N3CEAA",2269,"SEA","DFW",198,1660,13,58
2014,1,24,1400,-5,1637,2,"AS","N791AS",532,"SEA","ONT",141,956,14,0
2014,1,24,1401,-4,1605,-2,"AS","N579AS",318,"SEA","SFO",106,679,14,1
2014,1,24,1401,-4,1732,-3,"AS","N618AS",670,"SEA","DEN",130,1024,14,1
2014,1,24,1405,-5,2150,-3,"AS","N520AS",2,"SEA","DCA",263,2329,14,5
2014,1,24,1408,-2,1756,3,"AS","N317AS",652,"SEA","PHX",147,1107,14,8
2014,1,24,1409,-8,2031,26,"UA","N534UA",464,"PDX","ORD",211,1739,14,9
2014,1,24,1415,-5,2220,-2,"B6","N605JB",598,"SEA","BOS",287,2496,14,15
2014,1,24,1419,-6,1702,6,"AS","N607AS",516,"SEA","SNA",144,978,14,19
2014,1,24,1424,-1,1659,9,"AS","N552AS",454,"SEA","LAX",135,954,14,24
2014,1,24,1424,-6,1657,7,"AS","N615AS",608,"SEA","LAS",129,867,14,24
2014,1,24,1427,7,1800,10,"WN","N910WN",2137,"SEA","DEN",138,1024,14,27
2014,1,24,1432,12,1552,7,"WN","N916WN",752,"PDX","SMF",69,479,14,32
2014,1,24,1433,-6,1518,-9,"OO","N237SW",5417,"SEA","PDX",33,129,14,33
2014,1,24,1434,-6,1821,-3,"US","N155UW",873,"SEA","PHX",148,1107,14,34
2014,1,24,1435,10,1553,8,"WN","N724SW",4125,"PDX","RNO",65,444,14,35
2014,1,24,1441,-8,1804,-5,"F9","N201FR",792,"PDX","DEN",128,991,14,41
2014,1,24,1443,-2,1740,5,"WN","N367SW",988,"SEA","SLC",104,689,14,43
2014,1,24,1447,-3,1645,-10,"VX","N836VA",755,"SEA","SFO",108,679,14,47
2014,1,24,1450,-5,NA,NA,"AS","N708AS",67,"SEA","KTN",NA,680,14,50
2014,1,24,1453,223,2105,238,"UA","N33284",1110,"SEA","ORD",206,1721,14,53
2014,1,24,1457,46,2052,47,"UA","N36476",1525,"SEA","ORD",208,1721,14,57
2014,1,24,1459,174,2103,168,"AA","N3KYAA",1628,"SEA","ORD",213,1721,14,59
2014,1,24,1507,-8,1840,-5,"US","N812AW",500,"PDX","PHX",139,1009,15,7
2014,1,24,1510,-5,2029,3,"DL","N3752",1770,"SEA","MSP",185,1399,15,10
2014,1,24,1515,10,1736,14,"AS","N611AS",528,"SEA","BUR",129,937,15,15
2014,1,24,1518,-7,1844,-6,"UA","N18243",1062,"PDX","DEN",130,991,15,18
2014,1,24,1519,114,2125,110,"AA","N3BJAA",115,"PDX","ORD",224,1739,15,19
2014,1,24,1520,-10,2047,6,"DL","N333NW",2430,"PDX","MSP",191,1426,15,20
2014,1,24,1523,133,1725,128,"UA","N39450",1268,"SEA","SFO",107,679,15,23
2014,1,24,1526,171,2142,192,"AS","N307AS",22,"SEA","ORD",208,1721,15,26
2014,1,24,1527,-4,1751,6,"OO","N804SK",4688,"PDX","LAX",119,834,15,27
2014,1,24,1530,-5,2112,2,"AA","N437AA",157,"PDX","DFW",196,1616,15,30
2014,1,24,1530,-5,1615,-1,"OO","N294SW",5331,"PDX","RDM",28,116,15,30
2014,1,24,1534,-1,1800,-27,"AS","N769AS",101,"SEA","ANC",193,1448,15,34
2014,1,24,1535,19,1903,17,"UA","N75429",1112,"SEA","DEN",130,1024,15,35
2014,1,24,1539,-11,1800,-4,"AS","N713AS",588,"PDX","PSP",125,873,15,39
2014,1,24,1541,-4,2128,-2,"AA","N3HUAA",2248,"SEA","DFW",206,1660,15,41
2014,1,24,1542,-3,2334,-9,"AS","N402AS",14,"SEA","EWR",273,2402,15,42
2014,1,24,1548,-2,1806,1,"AS","N625AS",592,"PDX","SNA",128,859,15,48
2014,1,24,1548,38,1917,37,"WN","N373SW",113,"PDX","PHX",135,1009,15,48
2014,1,24,1550,23,1725,10,"UA","N855UA",639,"PDX","SFO",82,550,15,50
2014,1,24,1557,-3,1755,-8,"AS","N453AS",322,"SEA","SJC",105,697,15,57
2014,1,24,1558,-2,1756,1,"AS","N793AS",338,"SEA","OAK",103,672,15,58
2014,1,24,1601,-7,1645,-15,"OO","N237SW",5404,"PDX","SEA",32,129,16,1
2014,1,24,1604,-1,1744,-1,"WN","N917WN",1071,"PDX","SJC",90,569,16,4
2014,1,24,1616,-9,1815,-20,"OO","N223AG",3494,"PDX","SBA",106,784,16,16
2014,1,24,1619,-6,1841,-41,"AS","N626AS",85,"SEA","ANC",191,1448,16,19
2014,1,24,1622,-8,1813,1,"AS","N589AS",402,"PDX","SJC",91,569,16,22
2014,1,24,1622,2,1818,-2,"WN","N498WN",20,"SEA","OAK",103,672,16,22
2014,1,24,1626,1,1836,5,"OO","N224AG",3462,"PDX","ONT",113,838,16,26
2014,1,24,1628,-7,1913,10,"AS","N512AS",466,"SEA","LAX",140,954,16,28
2014,1,24,1631,-4,1931,6,"DL","N692DL",1457,"SEA","SLC",98,689,16,31
2014,1,24,1634,9,2019,14,"WN","N388SW",336,"SEA","PHX",149,1107,16,34
2014,1,24,1636,-4,2021,-39,"AS","N519AS",867,"SEA","OGG",329,2640,16,36
2014,1,24,1642,-7,1924,-3,"OO","N797SK",6527,"SEA","LAX",135,954,16,42
2014,1,24,1653,8,1933,14,"DL","N396DA",2449,"SEA","LAX",134,954,16,53
2014,1,24,1659,-1,1934,4,"VX","N847VA",796,"SEA","LAX",137,954,16,59
2014,1,24,1711,11,1853,18,"WN","N788SA",693,"PDX","OAK",86,543,17,11
2014,1,24,1714,32,1959,34,"DL","N315US",1194,"PDX","SLC",88,630,17,14
2014,1,24,1723,-5,1953,-6,"B6","N593JB",1007,"SEA","LGB",133,965,17,23
2014,1,24,1725,-5,1810,-12,"OO","N291SW",5417,"PDX","SEA",30,129,17,25
2014,1,24,1726,-10,1944,-11,"OO","N822SK",4719,"PDX","LAX",117,834,17,26
2014,1,24,1733,-5,1821,-5,"OO","N237SW",5401,"SEA","PDX",37,129,17,33
2014,1,24,1734,-6,2124,-36,"AS","N570AS",877,"SEA","KOA",335,2688,17,34
2014,1,24,1737,-8,2122,-10,"US","N648AW",414,"SEA","PHX",145,1107,17,37
2014,1,24,1738,-7,1953,-6,"AS","N315AS",562,"PDX","LAX",115,834,17,38
2014,1,24,1740,-5,1952,3,"OO","N219AG",3488,"PDX","BUR",115,817,17,40
2014,1,24,1750,4,2135,-23,"DL","N584NW",2237,"SEA","HNL",322,2677,17,50
2014,1,24,1751,-8,1937,-13,"OO","N938SW",5553,"PDX","SFO",89,550,17,51
2014,1,24,1753,-7,2122,-7,"US","N655AW",577,"PDX","PHX",132,1009,17,53
2014,1,24,1756,-9,2029,-12,"OO","N614SK",4744,"SEA","LAX",130,954,17,56
2014,1,24,1759,-6,1940,-5,"VX","N524VA",813,"PDX","SFO",87,550,17,59
2014,1,24,1759,-1,2046,6,"WN","N657SW",122,"PDX","SLC",95,630,17,59
2014,1,24,1805,-15,2143,-12,"OO","N216AG",3498,"SEA","COS",140,1068,18,5
2014,1,24,1806,-4,2055,-9,"DL","N378DA",2150,"SEA","SLC",96,689,18,6
2014,1,24,1810,-5,2028,-32,"AS","N407AS",109,"SEA","ANC",185,1448,18,10
2014,1,24,1819,-1,2019,-6,"UA","N30401",1173,"SEA","SFO",105,679,18,19
2014,1,24,1820,-5,2058,3,"AS","N513AS",464,"SEA","LAX",135,954,18,20
2014,1,24,1821,-4,2219,-36,"AS","N568AS",859,"SEA","HNL",331,2677,18,21
2014,1,24,1826,11,2021,6,"WN","N446WN",4193,"SEA","OAK",100,672,18,26
2014,1,24,1828,-12,2213,-42,"AS","N577AS",863,"PDX","OGG",325,2562,18,28
2014,1,24,1831,-4,2010,-5,"WN","N419WN",719,"PDX","OAK",83,543,18,31
2014,1,24,1834,-11,2125,8,"AS","N609AS",510,"SEA","SNA",150,978,18,34
2014,1,24,1835,30,24,34,"AS","N309AS",26,"SEA","ORD",203,1721,18,35
2014,1,24,1835,-5,2056,-7,"OO","N170PQ",4745,"SEA","LAS",126,867,18,35
2014,1,24,1841,-4,2044,-1,"AS","N703AS",302,"SEA","SFO",105,679,18,41
2014,1,24,1844,-1,2122,2,"AS","N563AS",480,"SEA","SAN",143,1050,18,44
2014,1,24,1849,14,2109,14,"WN","N409WN",3302,"SEA","LAS",128,867,18,49
2014,1,24,1850,-5,2053,-2,"AS","N627AS",620,"PDX","LAS",109,763,18,50
2014,1,24,1853,-2,2239,-1,"AS","N799AS",630,"SEA","PHX",153,1107,18,53
2014,1,24,1856,-3,2046,-2,"OO","N927SW",5559,"PDX","SFO",90,550,18,56
2014,1,24,1859,4,2038,2,"AS","N538AS",381,"SEA","SMF",85,605,18,59
2014,1,24,1900,0,2024,4,"WN","N7740A",747,"PDX","SMF",69,479,19,0
2014,1,24,1901,-9,1952,-10,"OO","N294SW",5305,"PDX","SEA",32,129,19,1
2014,1,24,1903,-2,2103,-7,"VX","N840VA",759,"SEA","SFO",103,679,19,3
2014,1,24,1904,-6,2055,-5,"AS","N524AS",379,"PDX","SFO",88,550,19,4
2014,1,24,1904,-1,1953,0,"OO","N291SW",5424,"SEA","PDX",34,129,19,4
2014,1,24,1913,-7,2236,-4,"F9","N935FR",794,"PDX","DEN",127,991,19,13
2014,1,24,1926,-5,2139,-6,"OO","N956SW",6367,"SEA","SFO",109,679,19,26
2014,1,24,1928,-2,2300,-2,"AS","N560AS",672,"SEA","DEN",130,1024,19,28
2014,1,24,1928,-9,2250,-12,"F9","N213FR",142,"SEA","DEN",127,1024,19,28
2014,1,24,1931,41,2158,51,"AS","N409AS",616,"SEA","LAS",124,867,19,31
2014,1,24,1933,-2,2155,2,"AS","N619AS",520,"SEA","BUR",124,937,19,33
2014,1,24,1937,-8,2213,-3,"AS","N613AS",518,"SEA","SNA",140,978,19,37
2014,1,24,1938,-7,2202,-8,"OO","N978SW",6250,"PDX","LAX",126,834,19,38
2014,1,24,1940,0,2210,0,"AS","N617AS",476,"SEA","LAX",130,954,19,40
2014,1,24,1944,14,2148,3,"WN","N375SW",601,"SEA","SJC",107,697,19,44
2014,1,24,1946,-9,2130,-9,"AS","N306AS",404,"PDX","SJC",88,569,19,46
2014,1,24,1947,-8,2222,-33,"AS","N614AS",129,"SEA","FAI",197,1533,19,47
2014,1,24,1947,-3,2219,-31,"AS","N530AS",137,"PDX","ANC",201,1542,19,47
2014,1,24,1949,-6,2128,-17,"WN","N204WN",741,"SEA","SMF",86,605,19,49
2014,1,24,2001,1,2105,3,"AS","N556AS",694,"SEA","GEG",45,224,20,1
2014,1,24,2006,-9,2203,-11,"OO","N218AG",3490,"SEA","FAT",106,748,20,6
2014,1,24,2008,53,2213,58,"WN","N489WN",386,"PDX","LAS",108,763,20,8
2014,1,24,2009,3,2147,-3,"UA","N76508",1076,"PDX","SFO",86,550,20,9
2014,1,24,2016,-4,2357,-2,"AS","N318AS",632,"SEA","PHX",147,1107,20,16
2014,1,24,2017,2,2236,-24,"AS","N440AS",111,"SEA","ANC",186,1448,20,17
2014,1,24,2025,-5,2224,-4,"AS","N579AS",226,"SEA","SJC",104,697,20,25
2014,1,24,2026,-4,2205,-15,"WN","N386SW",764,"PDX","SJC",88,569,20,26
2014,1,24,2039,-6,2254,-8,"AS","N594AS",574,"PDX","SAN",122,933,20,39
2014,1,24,2049,-11,2138,-10,"OO","N294SW",5433,"SEA","PDX",32,129,20,49
2014,1,24,2101,-4,2330,-11,"AS","N320AS",488,"SEA","SAN",137,1050,21,1
2014,1,24,2108,-4,2318,-36,"UA","N38446",1603,"SEA","ANC",180,1448,21,8
2014,1,24,2124,-1,2327,-13,"AS","N791AS",300,"SEA","SFO",97,679,21,24
2014,1,24,2124,1,522,-2,"B6","N595JB",1206,"PDX","JFK",273,2454,21,24
2014,1,24,2126,-4,2330,3,"AS","N754AS",358,"SEA","OAK",108,672,21,26
2014,1,24,2126,11,2345,12,"AS","N435AS",618,"SEA","LAS",121,867,21,26
2014,1,24,2128,-2,2359,-24,"AS","N403AS",731,"SEA","ANC",186,1448,21,28
2014,1,24,2135,-5,2326,0,"AS","N569AS",372,"SEA","SMF",92,605,21,35
2014,1,24,2143,3,10,0,"AS","N527AS",450,"SEA","LAX",128,954,21,43
2014,1,24,2145,-5,558,-6,"AS","N557AS",10,"SEA","MCO",290,2554,21,45
2014,1,24,2145,0,547,0,"B6","N562JB",264,"SEA","JFK",275,2422,21,45
2014,1,24,2155,-10,625,-15,"AA","N5EMAA",1070,"SEA","MIA",306,2724,21,55
2014,1,24,2155,2,557,-5,"UA","N39415",1142,"SEA","EWR",270,2402,21,55
2014,1,24,2201,-4,605,-17,"AS","N531AS",24,"SEA","BOS",278,2496,22,1
